DimCardID,payCardID,payCardBank,payCardName,payCardSex,payCardBirthDate,AgeGroup
7381,501862984520,flazz,Warsita Usamah,M,2011,Youth (<18)
7382,4328756556412437343,brizzi,Pranata Yuniar,F,1986,Middle Age (36-55)
7383,30332199666331,bni,"Tgk. Shania Siregar, S.Pd",F,1995,Young Adult (18-35)
7384,4789538320429473,dki,Embuh Suryono,F,2010,Youth (<18)
7385,180099359318502,emoney,"drg. Mustofa Sitompul, S.IP",F,1958,Senior (>55)
7386,347723386534308,emoney,Dr. Syahrini Tarihoran,M,1985,Middle Age (36-55)
7387,3514376331665700,dki,Zelda Maryadi,M,1979,Middle Age (36-55)
7388,3569654832671409,dki,"dr. Faizah Firmansyah, S.T.",F,2005,Young Adult (18-35)
7389,563484993362,flazz,Eko Thamrin,F,1981,Middle Age (36-55)
7390,4132421139780,online,Lukita Mandala,M,1991,Young Adult (18-35)
7391,4198101342580339,dki,"Karna Nugroho, S.Pd",F,1981,Middle Age (36-55)
7392,4187647376213174687,brizzi,"Cut Yessi Astuti, S.E.I",M,1988,Middle Age (36-55)
7393,180004477902013,emoney,"Nurul Januar, M.TI.",F,1976,Middle Age (36-55)
7394,213165347795191,emoney,Jaka Haryanto,F,1995,Young Adult (18-35)
7395,4638716541022672,dki,Prima Winarno,M,1985,Middle Age (36-55)
7396,5382413885199754,dki,Sakura Usada,M,1995,Young Adult (18-35)
7397,370106877992450,emoney,Bakti Sihombing,M,1996,Young Adult (18-35)
7398,3526300599663625,dki,Langgeng Jailani,F,1988,Middle Age (36-55)
7399,2714414156280683,dki,"Gandi Aryani, S.Kom",F,1994,Young Adult (18-35)
7400,2236451045281224,dki,Rina Hutapea,F,1992,Young Adult (18-35)
7401,4471406364274077,dki,Rahmat Dabukke,M,2002,Young Adult (18-35)
7402,3538267215789223,dki,Keisha Suryatmi,M,2006,Young Adult (18-35)
7403,6011701970778624,dki,Vero Gunarto,M,1982,Middle Age (36-55)
7404,4152990772512449019,brizzi,"drg. Wardi Kuswoyo, M.TI.",F,1981,Middle Age (36-55)
7405,3588500931721172,dki,"T. Banawi Maryati, S.Pt",M,2009,Youth (<18)
7406,4305663099951492,dki,"Jabal Sihombing, S.Pt",M,1989,Middle Age (36-55)
7407,4260671055644905,dki,R.A. Zulaikha Ramadan,M,2003,Young Adult (18-35)
7408,3514311657671909,dki,Luwar Siregar,M,2002,Young Adult (18-35)
7409,3556220874195122,dki,Rini Prasasta,F,1990,Young Adult (18-35)
7410,6011938233848642,dki,Malik Kusumo,F,1990,Young Adult (18-35)
7411,213131718328194,emoney,R. Jarwadi Puspita,M,1969,Senior (>55)
7412,4139433385541,online,dr. Yuni Sinaga,F,1996,Young Adult (18-35)
7413,213138304774947,emoney,Mustika Lestari,M,1985,Middle Age (36-55)
7414,4641928173765206,dki,"H. Harsana Yuliarti, S.Ked",M,1991,Young Adult (18-35)
7415,30283035046024,bni,dr. Uli Prasetyo,M,1993,Young Adult (18-35)
7416,502030114834,flazz,Bella Kusumo,M,1982,Middle Age (36-55)
7417,676107852904,flazz,Gilda Waskita,F,1983,Middle Age (36-55)
7418,5345968457325455,dki,drg. Asmadi Hakim,M,2004,Young Adult (18-35)
7419,3558870361932177,dki,Adinata Widiastuti,F,2006,Young Adult (18-35)
7420,4885337172555074831,brizzi,Kala Wijaya,F,1989,Middle Age (36-55)
7421,4623427790680205,dki,Raina Ramadan,M,2000,Young Adult (18-35)
7422,5208657267562193,dki,"Sabrina Halim, S.Gz",F,1993,Young Adult (18-35)
7423,4912004547347,online,dr. Elisa Purnawati,F,1981,Middle Age (36-55)
7424,577339381409,flazz,Clara Habibi,F,2001,Young Adult (18-35)
7425,180009756450501,emoney,Bajragin Saputra,F,1982,Middle Age (36-55)
7426,345948889719732,emoney,Rafi Hastuti,M,1991,Young Adult (18-35)
7427,4507309637497103,dki,"KH. Pranawa Mandasari, S.Psi",M,2012,Youth (<18)
7428,4387177719982002387,brizzi,"T. Bala Winarsih, S.E.I",F,2012,Youth (<18)
7429,6590440967818205,dki,Gaduh Yolanda,F,1981,Middle Age (36-55)
7430,213190236890218,emoney,Tgk. Jaka Lestari,F,1989,Middle Age (36-55)
7431,4448547111333607,dki,Vanesa Kuswandari,F,1979,Middle Age (36-55)
7432,2238098501667228,dki,Narji Natsir,F,1992,Young Adult (18-35)
7433,4943977364543,online,"Ulya Prastuti, S.I.Kom",F,1988,Middle Age (36-55)
7434,3523874473544146,dki,"drg. Galar Astuti, S.Sos",M,1967,Senior (>55)
7435,6524025873088398,dki,"Hj. Latika Mangunsong, M.Ak",M,1994,Young Adult (18-35)
7436,4080822134118,online,Silvia Dongoran,F,2006,Young Adult (18-35)
7437,180056744482849,emoney,"KH. Bagus Dongoran, S.T.",M,1981,Middle Age (36-55)
7438,4734240827749765190,brizzi,"Tgk. Agnes Nasyidah, S.Kom",M,2008,Youth (<18)
7439,3542067617515091,dki,Nova Melani,F,1989,Middle Age (36-55)
7440,4464812482635593785,brizzi,"Dr. Danuja Melani, M.Pd",M,1976,Middle Age (36-55)
7441,3597500021088937,dki,KH. Jatmiko Prastuti,F,1992,Young Adult (18-35)
7442,3596559271493586,dki,"Rangga Sitompul, M.Ak",F,1991,Young Adult (18-35)
7443,3589195867688096,dki,"dr. Nasrullah Nasyiah, S.IP",F,1998,Young Adult (18-35)
7444,4738327231004498,dki,"Ir. Galang Hassanah, S.E.I",M,1992,Young Adult (18-35)
7445,4551812560736,online,"R.M. Jasmani Saputra, S.Psi",F,1982,Middle Age (36-55)
7446,30447633368425,bni,Nadia Ardianto,M,1986,Middle Age (36-55)
7447,2256675723567489,dki,Dartono Nainggolan,F,1982,Middle Age (36-55)
7448,503838111543,flazz,Mujur Utama,F,1989,Middle Age (36-55)
7449,3561253069947430,dki,Puti Hana Firmansyah,F,2011,Youth (<18)
7450,585991435926,flazz,"Atma Suryatmi, S.E.I",F,1983,Middle Age (36-55)
7451,4276386801050271,dki,"Ir. Paramita Thamrin, S.Kom",F,1990,Young Adult (18-35)
7452,3535931103276147,dki,Hj. Ami Suryatmi,M,1982,Middle Age (36-55)
7453,2288659177843382,dki,H. Mahesa Utama,M,1977,Middle Age (36-55)
7454,4610289300858654,dki,"Opung Saragih, S.Farm",F,1988,Middle Age (36-55)
7455,6011238873073126,dki,"Cut Tina Wijayanti, S.Ked",M,2003,Young Adult (18-35)
7456,2292813704167526,dki,Dt. Harimurti Kuswandari,M,1992,Young Adult (18-35)
7457,30502455899459,bni,Eko Lestari,M,2010,Youth (<18)
7458,2244383255124325,dki,"Drs. Emong Yulianti, S.H.",F,1995,Young Adult (18-35)
7459,2282680661119838,dki,T. Karja Widiastuti,F,1984,Middle Age (36-55)
7460,3591116389500367,dki,H. Kardi Utami,M,2008,Youth (<18)
7461,342983574840223,emoney,Zulaikha Purwanti,F,2003,Young Adult (18-35)
7462,4621585703834292,dki,"R.M. Jono Yuliarti, M.M.",F,1984,Middle Age (36-55)
7463,4153851386613081211,brizzi,Ir. Cahyo Puspita,M,1993,Young Adult (18-35)
7464,4808806911300602,dki,"Anita Utami, S.Sos",F,1999,Young Adult (18-35)
7465,4723292062109,online,"Drs. Bambang Yuniar, S.Sos",M,1964,Senior (>55)
7466,3596277805992789,dki,Cindy Laksmiwati,M,2007,Young Adult (18-35)
7467,502052677957,flazz,"Candra Pangestu, M.Kom.",M,1991,Young Adult (18-35)
7468,4657458709087793,dki,Elisa Januar,F,2006,Young Adult (18-35)
7469,370749469430122,emoney,Among Budiyanto,M,1994,Young Adult (18-35)
7470,4770184605834,online,Ivan Latupono,F,1984,Middle Age (36-55)
7471,4456752749689920,dki,Garda Damanik,M,1969,Senior (>55)
7472,630460456829,flazz,"Malik Hidayat, M.Farm",M,1982,Middle Age (36-55)
7473,36694476199193,bni,Oliva Winarno,F,1993,Young Adult (18-35)
7474,503839253781,flazz,Natalia Salahudin,F,1976,Middle Age (36-55)
7475,377239363192401,emoney,"Hj. Faizah Saptono, S.T.",F,1991,Young Adult (18-35)
7476,4146488467008375,dki,Uda Maheswara,M,1968,Senior (>55)
7477,4353942655221701,dki,"Ir. Faizah Hariyah, S.Psi",F,1958,Senior (>55)
7478,4058979751027935187,brizzi,Emil Mandasari,F,1988,Middle Age (36-55)
7479,503881927720,flazz,Zizi Rahayu,F,1988,Middle Age (36-55)
7480,4755981989072335,dki,Tgk. Jelita Utama,F,1968,Senior (>55)
7481,4601931353680856562,brizzi,Nrima Namaga,F,1984,Middle Age (36-55)
7482,4692143223010692180,brizzi,Balapati Mandala,M,1995,Young Adult (18-35)
7483,30340939063529,bni,Ikin Samosir,M,2010,Youth (<18)
7484,2523914187953670,dki,R.M. Danang Narpati,M,2007,Young Adult (18-35)
7485,4329231295444,online,"Dipa Hastuti, S.Sos",F,1991,Young Adult (18-35)
7486,4525319295466074,dki,Salimah Wulandari,F,2007,Young Adult (18-35)
7487,4388884556850623510,brizzi,"R. Mulyono Salahudin, M.M.",F,2012,Youth (<18)
7488,4812399481847198,dki,Edi Sihotang,M,1974,Middle Age (36-55)
7489,4957738642435,online,Silvia Kuswoyo,M,1965,Senior (>55)
7490,2702539946356510,dki,Vicky Haryanto,F,1975,Middle Age (36-55)
7491,4865872737955649,dki,Tari Kusumo,F,1985,Middle Age (36-55)
7492,3551045472988817,dki,R.M. Lanjar Narpati,F,1991,Young Adult (18-35)
7493,180092732736300,emoney,"Galiono Ramadan, S.Psi",F,2006,Young Adult (18-35)
7494,4530132770846188,dki,H. Laswi Setiawan,M,1986,Middle Age (36-55)
7495,4112768400854,online,"Jessica Riyanti, M.M.",M,2007,Young Adult (18-35)
7496,4015656929026965,dki,Ir. Silvia Usada,F,2002,Young Adult (18-35)
7497,373960665876458,emoney,Teddy Usada,F,1975,Middle Age (36-55)
7498,342410808102048,emoney,"Kartika Ramadan, S.Ked",F,1968,Senior (>55)
7499,3516575827960545,dki,"Olivia Wibisono, S.Pd",F,1973,Middle Age (36-55)
7500,30174347195064,bni,Jane Kurniawan,F,2006,Young Adult (18-35)
7501,213145499685499,emoney,"Ir. Lutfan Sudiati, S.E.",F,2006,Young Adult (18-35)
7502,4184822041016,online,drg. Warta Wibowo,F,1996,Young Adult (18-35)
7503,676148634147,flazz,Halim Pangestu,F,1996,Young Adult (18-35)
7504,342594115110073,emoney,"Drs. Ayu Nainggolan, M.Ak",F,2001,Young Adult (18-35)
7505,4544453085858060888,brizzi,H. Caket Waluyo,F,2000,Young Adult (18-35)
7506,2291754685978138,dki,Siti Hassanah,M,2010,Youth (<18)
7507,675984515584,flazz,Olivia Pradana,M,1969,Senior (>55)
7508,213145038625113,emoney,Adika Wibowo,M,1971,Middle Age (36-55)
7509,4604651406802738,dki,Jumadi Novitasari,M,1973,Middle Age (36-55)
7510,378379413269152,emoney,Wira Setiawan,F,1979,Middle Age (36-55)
7511,2247134655111025,dki,Bagiya Narpati,M,1971,Middle Age (36-55)
7512,4415218079200860,dki,Yosef Nainggolan,M,1996,Young Adult (18-35)
7513,180068304738825,emoney,Elma Nasyidah,F,1996,Young Adult (18-35)
7514,4459814243359940422,brizzi,Vanesa Mandala,F,1995,Young Adult (18-35)
7515,6011511787002690,dki,KH. Taswir Widodo,F,1977,Middle Age (36-55)
7516,213133293804714,emoney,Agnes Najmudin,M,1990,Young Adult (18-35)
7517,676312020537,flazz,Jarwi Hassanah,F,1991,Young Adult (18-35)
7518,579676358214,flazz,Puti Wijaya,F,2012,Youth (<18)
7519,4275929914479894,dki,Heru Hakim,M,1976,Middle Age (36-55)
7520,2237308210954309,dki,drg. Ellis Latupono,F,1988,Middle Age (36-55)
7521,3517506134900832,dki,Dalimin Pangestu,M,1966,Senior (>55)
7522,4849437416981,online,"Faizah Pradipta, S.T.",M,1966,Senior (>55)
7523,6011611670241668,dki,"Eka Kusmawati, M.Ak",F,1999,Young Adult (18-35)
7524,4772679293662,online,R. Yosef Najmudin,F,1992,Young Adult (18-35)
7525,4724530041769137,dki,Gilda Sitorus,F,1984,Middle Age (36-55)
7526,2250823999178674,dki,Safina Kusmawati,F,1970,Middle Age (36-55)
7527,3580180229089307,dki,Oni Narpati,M,1991,Young Adult (18-35)
7528,5199828485983641,dki,Marsito Budiyanto,F,2005,Young Adult (18-35)
7529,3501182402494730,dki,Iriana Wahyuni,F,1992,Young Adult (18-35)
7530,4306560614341507,dki,Drs. Ganda Pratama,M,1992,Young Adult (18-35)
7531,503817275582,flazz,"Estiawan Hariyah, S.T.",M,2003,Young Adult (18-35)
7532,676223312916,flazz,drg. Yessi Utama,M,1997,Young Adult (18-35)
7533,4662776363969730,dki,"drg. Gabriella Mustofa, S.IP",F,1989,Middle Age (36-55)
7534,4966815133142591,dki,"Drs. Yusuf Wibisono, S.Pt",F,1985,Middle Age (36-55)
7535,4612086045907681,dki,Kani Hastuti,M,1988,Middle Age (36-55)
7536,370252075409457,emoney,R. Mutia Permata,F,1969,Senior (>55)
7537,180026340568085,emoney,Tgk. Ade Marpaung,M,1991,Young Adult (18-35)
7538,3549225320144012,dki,Sakura Tamba,M,1969,Senior (>55)
7539,4222740269960,online,"Tri Siregar, S.IP",F,1997,Young Adult (18-35)
7540,2232771547501991,dki,Ami Lestari,M,1966,Senior (>55)
7541,213172186343463,emoney,Juli Andriani,M,1983,Middle Age (36-55)
7542,4260564299345969,dki,Cahya Adriansyah,M,1996,Young Adult (18-35)
7543,4870967694516,online,Zaenab Uwais,M,1954,Senior (>55)
7544,4200773611759004,dki,Karman Purwanti,M,1995,Young Adult (18-35)
7545,60496426382,flazz,Kawaya Novitasari,F,2000,Young Adult (18-35)
7546,36150849541116,bni,Tedi Wastuti,F,1976,Middle Age (36-55)
7547,4069657488552404,dki,T. Nugraha Nainggolan,F,2006,Young Adult (18-35)
7548,379232962133312,emoney,Unggul Manullang,F,1986,Middle Age (36-55)
7549,4700256585085,online,drg. Sakura Simanjuntak,M,1970,Middle Age (36-55)
7550,374118534435258,emoney,Queen Habibi,M,2002,Young Adult (18-35)
7551,6541807466843688,dki,Elisa Mustofa,M,1992,Young Adult (18-35)
7552,6585182839155179,dki,Sutan Jagaraga Hariyah,F,2000,Young Adult (18-35)
7553,4186471879999812,dki,"Rangga Saragih, S.Pt",F,2002,Young Adult (18-35)
7554,3571540191008000,dki,Dimas Prasetya,M,1956,Senior (>55)
7555,213176657197407,emoney,Drs. Fitria Hastuti,M,1959,Senior (>55)
7556,4017567945755933,dki,Timbul Dabukke,M,1996,Young Adult (18-35)
7557,4173483841798,online,Dr. Putu Marbun,M,2010,Youth (<18)
7558,6560573668445690,dki,Putri Purnawati,F,2001,Young Adult (18-35)
7559,3547459586575955,dki,"Elon Yuliarti, M.Ak",F,1979,Middle Age (36-55)
7560,30220439120906,bni,"dr. Putri Palastri, S.Pd",M,2006,Young Adult (18-35)
7561,347056689837627,emoney,Siti Aryani,F,1959,Senior (>55)
7562,4197844458507814903,brizzi,Ibun Najmudin,F,1984,Middle Age (36-55)
7563,213194796911224,emoney,Puti Hamima Safitri,M,1986,Middle Age (36-55)
7564,4868689568002292,dki,"KH. Nardi Simanjuntak, S.T.",M,1972,Middle Age (36-55)
7565,676366623293,flazz,H. Cemani Handayani,M,2010,Youth (<18)
7566,36396188306336,bni,Patricia Putra,M,2000,Young Adult (18-35)
7567,4426828933064554,dki,R.A. Zahra Pudjiastuti,F,1989,Middle Age (36-55)
7568,348897098828643,emoney,"Bagiya Winarno, M.Pd",F,1992,Young Adult (18-35)
7569,370496999371760,emoney,"Nabila Firmansyah, S.Farm",M,1977,Middle Age (36-55)
7570,30193870790604,bni,"Yulia Riyanti, M.Farm",M,1981,Middle Age (36-55)
7571,213174020333528,emoney,"Puti Elisa Firmansyah, M.Ak",M,1968,Senior (>55)
7572,213124826010689,emoney,"R. Fitriani Laksmiwati, S.H.",F,1990,Young Adult (18-35)
7573,4082805565746935,dki,Usyi Anggraini,M,1987,Middle Age (36-55)
7574,4647061772356794127,brizzi,"drg. Safina Maulana, S.Kom",M,1976,Middle Age (36-55)
7575,36443957829153,bni,Aisyah Permadi,F,1994,Young Adult (18-35)
7576,3548571000538671,dki,Hasan Namaga,M,1993,Young Adult (18-35)
7577,3591953949344427,dki,Hardana Gunarto,F,1997,Young Adult (18-35)
7578,180027721209216,emoney,"Tgk. Kemal Susanti, M.Pd",M,1987,Middle Age (36-55)
7579,180094389630372,emoney,"Jarwadi Gunarto, M.Ak",F,2002,Young Adult (18-35)
7580,2716086887459808,dki,dr. Artawan Lailasari,F,2002,Young Adult (18-35)
7581,2480935020881860,dki,Cindy Narpati,M,1984,Middle Age (36-55)
7582,4534932991346,online,Ellis Maryati,M,1979,Middle Age (36-55)
7583,4498294077991628,dki,"Alika Hakim, S.Farm",F,1984,Middle Age (36-55)
7584,4136161227449039,dki,Panji Gunawan,F,1997,Young Adult (18-35)
7585,6011624393050589,dki,Patricia Suartini,F,1986,Middle Age (36-55)
7586,180069679059482,emoney,Indra Ramadan,M,1994,Young Adult (18-35)
7587,3508313416185849,dki,"Ir. Queen Susanti, M.Kom.",F,1987,Middle Age (36-55)
7588,3517815827679706,dki,Queen Usada,M,1984,Middle Age (36-55)
7589,501863415755,flazz,"Jais Wastuti, S.E.",M,1998,Young Adult (18-35)
7590,6531849176631336,dki,"R.A. Paramita Damanik, S.IP",M,1984,Middle Age (36-55)
7591,3545031972603295,dki,Uli Kuswandari,M,1981,Middle Age (36-55)
7592,3566828848392027,dki,Drs. Yani Mansur,M,2003,Young Adult (18-35)
7593,4841406975630611,dki,"R. Sadina Namaga, S.I.Kom",M,2002,Young Adult (18-35)
7594,3537727914673144,dki,Saiful Pradipta,M,2001,Young Adult (18-35)
7595,4183869142490753,dki,"Wadi Nuraini, S.Pt",F,1993,Young Adult (18-35)
7596,4734327072137419,dki,Nrima Budiyanto,M,1980,Middle Age (36-55)
7597,6011834062014994,dki,Dr. Sakura Mandasari,F,1998,Young Adult (18-35)
7598,6011856314265900,dki,Nurul Samosir,F,1983,Middle Age (36-55)
7599,3548483410795679,dki,"Ina Rahmawati, M.Pd",M,1986,Middle Age (36-55)
7600,4684072504937727,dki,Cakrabirawa Nashiruddin,F,1968,Senior (>55)
7601,36907397413703,bni,drg. Michelle Adriansyah,F,1982,Middle Age (36-55)
7602,4574427025227601962,brizzi,"Tira Nababan, S.Gz",M,1980,Middle Age (36-55)
7603,2241792260896326,dki,Widya Kurniawan,F,2004,Young Adult (18-35)
7604,213140993769956,emoney,"Putri Mandala, S.Farm",F,1985,Middle Age (36-55)
7605,502003634529,flazz,Sutan Heru Utama,F,1991,Young Adult (18-35)
7606,3525074509020785,dki,"Dt. Cagak Budiman, M.Kom.",M,1987,Middle Age (36-55)
7607,2237451303565739,dki,Clara Gunawan,F,1981,Middle Age (36-55)
7608,4910976204327,online,Sutan Parman Habibi,F,1981,Middle Age (36-55)
7609,4732582351531235,dki,Aris Gunawan,M,1990,Young Adult (18-35)
7610,5356080443085304,dki,Asirwada Hidayanto,M,2012,Youth (<18)
7611,6011592767946098,dki,Sadina Gunawan,F,1992,Young Adult (18-35)
7612,566458580693,flazz,"Sarah Sinaga, S.Sos",M,1948,Senior (>55)
7613,4690832718873394,dki,Elma Maryadi,M,1989,Middle Age (36-55)
7614,6011284714110768,dki,"R.M. Kusuma Rahmawati, S.Psi",F,1990,Young Adult (18-35)
7615,180043095539757,emoney,Dt. Ilyas Nababan,F,2002,Young Adult (18-35)
7616,5483942274923828,dki,Vivi Sihombing,M,1983,Middle Age (36-55)
7617,4244438387584360,dki,Wage Mardhiyah,F,1974,Middle Age (36-55)
7618,676153124125,flazz,Umar Anggraini,F,1988,Middle Age (36-55)
7619,4787761260741101,dki,Tania Wastuti,F,1991,Young Adult (18-35)
7620,502026493853,flazz,Gabriella Wibisono,F,1995,Young Adult (18-35)
7621,4100629207293372765,brizzi,Drs. Hendra Sirait,F,1987,Middle Age (36-55)
7622,36261215897006,bni,Harja Sihotang,F,1987,Middle Age (36-55)
7623,30342039088075,bni,Belinda Handayani,F,1989,Middle Age (36-55)
7624,4061460474677,online,R.M. Rahmat Mayasari,F,1989,Middle Age (36-55)
7625,374848725631378,emoney,"R. Najwa Mardhiyah, M.M.",F,2007,Young Adult (18-35)
7626,180068800981556,emoney,Harsaya Prakasa,M,1977,Middle Age (36-55)
7627,4106300902232042569,brizzi,"KH. Bahuwarna Yulianti, M.Ak",F,1993,Young Adult (18-35)
7628,572451997108,flazz,Ami Utami,F,1994,Young Adult (18-35)
7629,6011317016792139,dki,KH. Kajen Sitompul,F,1986,Middle Age (36-55)
7630,4769728973887119,dki,H. Lukita Iswahyudi,F,1983,Middle Age (36-55)
7631,3554425030446390,dki,"Ir. Anita Pranowo, M.Pd",M,1995,Young Adult (18-35)
7632,563792081199,flazz,Tomi Agustina,F,1986,Middle Age (36-55)
7633,4282557625157127920,brizzi,Safina Winarsih,F,2002,Young Adult (18-35)
7634,343429451879933,emoney,Perkasa Hutagalung,M,1982,Middle Age (36-55)
7635,2316311698093370,dki,Darijan Wijayanti,M,1988,Middle Age (36-55)
7636,639075220561,flazz,Zahra Hariyah,M,1990,Young Adult (18-35)
7637,4899586944681885,dki,Ilyas Hidayat,F,1987,Middle Age (36-55)
7638,343211332114999,emoney,"Ganjaran Laksita, M.M.",F,2008,Youth (<18)
7639,676122160085,flazz,Juli Susanti,M,1979,Middle Age (36-55)
7640,4232759801637,online,Hasna Pertiwi,M,1983,Middle Age (36-55)
7641,4550564179331,online,"Restu Hidayanto, S.E.I",M,1982,Middle Age (36-55)
7642,2291244279007346,dki,Tami Puspita,F,1984,Middle Age (36-55)
7643,180092920242772,emoney,Kani Simbolon,M,1971,Middle Age (36-55)
7644,3592178380313793,dki,"Cahyanto Dabukke, S.T.",F,1996,Young Adult (18-35)
7645,4312883106879,online,Eka Aryani,F,1999,Young Adult (18-35)
7646,4433783148165,online,Rafi Haryanti,M,1994,Young Adult (18-35)
7647,675928298784,flazz,"Janet Damanik, S.Pt",F,1986,Middle Age (36-55)
7648,639047313296,flazz,Panji Jailani,M,1984,Middle Age (36-55)
7649,3539718945316744,dki,Rahmi Wulandari,F,1969,Senior (>55)
7650,30302066164256,bni,Halima Habibi,F,1996,Young Adult (18-35)
7651,3578884654478224,dki,Vino Kurniawan,F,1981,Middle Age (36-55)
7652,3556595086331833,dki,Dr. Balamantri Rahimah,F,2001,Young Adult (18-35)
7653,3565777234834483,dki,drg. Irfan Wijaya,M,1979,Middle Age (36-55)
7654,4738550696026,online,"Chelsea Permata, S.Gz",M,2011,Youth (<18)
7655,676154733106,flazz,"Puti Zamira Pratiwi, S.IP",F,1996,Young Adult (18-35)
7656,30072672151936,bni,Lutfan Hartati,M,2005,Young Adult (18-35)
7657,2257421201601766,dki,Jaswadi Yuliarti,F,2010,Youth (<18)
7658,3598171931827662,dki,Jamil Widiastuti,F,2007,Young Adult (18-35)
7659,4747235104108,online,"R.A. Ina Agustina, S.Sos",F,1986,Middle Age (36-55)
7660,3589107529517001,dki,"Indah Hardiansyah, M.Ak",F,1981,Middle Age (36-55)
7661,3557829888547182,dki,"Raden Samosir, M.Pd",M,1978,Middle Age (36-55)
7662,30355690422300,bni,Embuh Wijaya,F,1991,Young Adult (18-35)
7663,341727711820478,emoney,Halim Narpati,M,1985,Middle Age (36-55)
7664,4060618462543982,dki,Sadina Wastuti,M,1986,Middle Age (36-55)
7665,180054499772886,emoney,Puti Suryono,F,1999,Young Adult (18-35)
7666,30134817911317,bni,Cici Prasetyo,M,2012,Youth (<18)
7667,347652415744325,emoney,Adikara Pertiwi,M,1996,Young Adult (18-35)
7668,4823852961169,online,"dr. Eva Rajata, M.Farm",F,1983,Middle Age (36-55)
7669,4759173619387681,dki,"Drs. Gabriella Purwanti, S.E.I",M,1997,Young Adult (18-35)
7670,3533019620135624,dki,Drs. Gandi Pradipta,M,1999,Young Adult (18-35)
7671,213163363368092,emoney,Luluh Hardiansyah,F,1973,Middle Age (36-55)
7672,3566995330147571,dki,Cagak Usada,M,2008,Youth (<18)
7673,4372319613401,online,"Hilda Mandala, S.E.I",M,1974,Middle Age (36-55)
7674,3577202391898003,dki,Dr. Adikara Melani,M,1982,Middle Age (36-55)
7675,4161808400564,online,Devi Mahendra,M,1985,Middle Age (36-55)
7676,3524154854712532,dki,Tgk. Tasnim Melani,M,1981,Middle Age (36-55)
7677,30258280690239,bni,R. Puspa Susanti,F,1987,Middle Age (36-55)
7678,4690381738201813829,brizzi,Yosef Sihombing,M,1997,Young Adult (18-35)
